hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,adr_zscore,hotel_encoded,meal_BB,meal_FB,meal_HB,meal_SC,meal_Undefined,total_stay,total_guests,lead_time_category,stay_type,revenue_category,season,guest_status
Resort Hotel,1,157,2016,October,40,1,2,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,Non Refund,96.0,0.0,0,Transient,52.0,0,0,Canceled,2016-05-09,-0.9932068614739092,1,1,0,0,0,0,4,2.0,Long,Weekday,Low,Autumn,New Guest
Resort Hotel,1,207,2016,October,40,1,2,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient,83.0,0,0,Canceled,2016-03-13,-0.428450352532547,1,1,0,0,0,0,4,2.0,Long,Weekday,Medium,Autumn,New Guest
Resort Hotel,1,48,2016,October,40,1,2,3,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,0.0,0,Transient,99.0,0,0,Canceled,2016-09-07,-0.1369631221111988,1,1,0,0,0,0,5,2.0,Medium,Weekday,Medium,Autumn,New Guest
Resort Hotel,1,68,2016,October,40,1,2,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,242.0,0.0,0,Transient,89.0,0,0,Canceled,2016-07-26,-0.3191426411245414,1,1,0,0,0,0,5,2.0,Medium,Weekday,Medium,Autumn,New Guest
Resort Hotel,1,319,2016,October,40,1,2,4,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,C,1,No Deposit,242.0,0.0,0,Transient,81.0,0,0,Canceled,2016-05-03,-0.4648862563352155,1,0,0,1,0,0,6,2.0,Long,Weekday,Medium,Autumn,New Guest
Resort Hotel,1,403,2016,October,40,1,6,15,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,242.0,0.0,0,Transient,52.2,0,1,Canceled,2015-08-27,-0.9895632710936422,1,1,0,0,0,0,21,2.0,Long,Weekday,Low,Autumn,New Guest
Resort Hotel,1,403,2016,October,40,1,6,15,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,242.0,0.0,0,Transient,52.2,0,0,Canceled,2015-08-25,-0.9895632710936422,1,1,0,0,0,0,21,2.0,Long,Weekday,Low,Autumn,New Guest
Resort Hotel,1,19,2016,October,41,2,2,1,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,0.0,0,Transient,129.0,0,1,Canceled,2016-09-18,0.409575434928829,1,1,0,0,0,0,3,2.0,Short,Weekend,High,Autumn,New Guest
Resort Hotel,1,243,2016,October,41,2,2,2,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,49.0,0,0,Canceled,2016-04-11,-1.047860717177912,1,1,0,0,0,0,4,1.0,Long,Weekday,Low,Autumn,New Guest
Resort Hotel,1,158,2016,October,41,2,2,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,96.0,0.0,0,Transient,46.0,0,1,Canceled,2016-05-06,-1.1025145728819146,1,1,0,0,0,0,4,2.0,Long,Weekday,Low,Autumn,New Guest
Resort Hotel,1,166,2016,October,41,2,2,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,96.0,0.0,0,Transient,46.0,0,0,Canceled,2016-09-16,-1.1025145728819146,1,1,0,0,0,0,4,2.0,Long,Weekday,Low,Autumn,New Guest
Resort Hotel,1,14,2016,October,41,2,2,3,1,2.0,0,BB,CHE,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,0.0,0,Transient,167.0,0,0,Canceled,2016-09-18,1.101857607179531,1,1,0,0,0,0,5,3.0,Short,Weekday,High,Autumn,New Guest
Resort Hotel,1,258,2016,October,41,2,2,3,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,52.6,0,1,Canceled,2016-01-20,-0.9822760903331084,1,1,0,0,0,0,5,1.0,Long,Weekday,Low,Autumn,New Guest
Resort Hotel,1,103,2016,October,41,3,1,2,2,2.0,0,BB,FIN,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,0.0,0,Transient,169.0,0,0,Canceled,2016-07-28,1.1382935109821994,1,1,0,0,0,0,3,4.0,Long,Weekday,High,Autumn,New Guest
Resort Hotel,1,67,2016,October,41,3,1,2,2,2.0,0,BB,FIN,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,0.0,0,Transient,139.0,0,2,Canceled,2016-09-20,0.5917549539421716,1,1,0,0,0,0,3,4.0,Medium,Weekday,High,Autumn,New Guest
Resort Hotel,1,142,2016,October,41,3,1,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241.0,0.0,0,Transient,53.13,0,0,Canceled,2016-05-21,-0.9726205758254012,1,1,0,0,0,0,4,2.0,Long,Weekday,Low,Autumn,New Guest
Resort Hotel,1,186,2016,October,41,3,1,3,2,1.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,156.0,0.0,0,Transient,139.3,0,0,Canceled,2016-06-06,0.5972203395125721,1,0,0,1,0,0,4,3.0,Long,Weekday,High,Autumn,New Guest
Resort Hotel,1,141,2016,October,41,3,1,4,2,0.0,0,BB,AUT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient,79.0,0,0,Canceled,2016-07-21,-0.501322160137884,1,1,0,0,0,0,5,2.0,Long,Weekday,Low,Autumn,New Guest
Resort Hotel,1,160,2016,October,41,3,1,4,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,69.0,0,0,Canceled,2016-07-19,-0.6835016791512266,1,1,0,0,0,0,5,2.0,Long,Weekday,Low,Autumn,New Guest
Resort Hotel,1,86,2016,October,41,3,1,5,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,109.0,0,1,Canceled,2016-07-28,0.0452163969021437,1,1,0,0,0,0,6,2.0,Medium,Weekday,Medium,Autumn,New Guest
Resort Hotel,1,113,2016,October,41,3,1,5,2,0.0,0,BB,RUS,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,109.0,0,0,Canceled,2016-08-09,0.0452163969021437,1,1,0,0,0,0,6,2.0,Long,Weekday,Medium,Autumn,New Guest
Resort Hotel,1,181,2016,October,41,3,1,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient,79.0,0,1,Canceled,2016-09-13,-0.501322160137884,1,1,0,0,0,0,6,2.0,Long,Weekday,Low,Autumn,New Guest
Resort Hotel,1,235,2016,October,41,3,2,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,0.0,0,Transient,98.0,0,0,Canceled,2016-07-29,-0.1551810740125331,1,1,0,0,0,0,7,2.0,Long,Weekday,Medium,Autumn,New Guest
Resort Hotel,1,182,2016,October,41,3,2,5,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,26.0,0.0,0,Transient,79.8,0,0,No-Show,2016-10-03,-0.4867477986168166,1,0,0,1,0,0,7,2.0,Long,Weekday,Low,Autumn,New Guest
Resort Hotel,1,55,2016,October,41,3,3,6,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient,89.0,0,2,Canceled,2016-09-17,-0.3191426411245414,1,1,0,0,0,0,9,2.0,Medium,Weekday,Medium,Autumn,New Guest
Resort Hotel,1,55,2016,October,41,3,3,6,1,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient,89.0,0,2,Canceled,2016-09-17,-0.3191426411245414,1,1,0,0,0,0,9,1.0,Medium,Weekday,Medium,Autumn,New Guest
Resort Hotel,0,341,2016,October,41,3,3,7,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,2,No Deposit,40.0,0.0,0,Transient-Party,37.4,0,1,Check-Out,2016-10-13,-1.2591889592333894,1,1,0,0,0,0,10,2.0,Long,Weekday,Low,Autumn,New Guest
Resort Hotel,1,65,2016,October,41,4,0,1,2,0.0,0,BB,ISR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,79.0,0,0,Canceled,2016-08-17,-0.501322160137884,1,1,0,0,0,0,1,2.0,Medium,Weekday,Low,Autumn,New Guest
Resort Hotel,1,169,2016,October,41,4,0,5,2,0.0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,3,No Deposit,240.0,0.0,0,Transient,81.0,0,0,Canceled,2016-05-14,-0.4648862563352155,1,1,0,0,0,0,5,2.0,Long,Weekday,Medium,Autumn,New Guest
Resort Hotel,1,149,2016,October,41,4,0,5,2,0.0,0,BB,SWE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,69.0,0,0,Canceled,2016-08-11,-0.6835016791512266,1,1,0,0,0,0,5,2.0,Long,Weekday,Low,Autumn,New Guest
Resort Hotel,1,65,2016,October,41,4,0,5,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,70.0,0,0,Canceled,2016-08-02,-0.6652837272498924,1,1,0,0,0,0,5,1.0,Medium,Weekday,Low,Autumn,New Guest
Resort Hotel,1,64,2016,October,41,4,0,5,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,79.0,0,0,Canceled,2016-08-02,-0.501322160137884,1,1,0,0,0,0,5,2.0,Medium,Weekday,Low,Autumn,New Guest
Resort Hotel,1,13,2016,October,41,5,0,1,3,1.0,0,BB,AUT,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240.0,0.0,0,Transient,160.0,0,0,Canceled,2016-09-22,0.9743319438701912,1,1,0,0,0,0,1,4.0,Short,Weekday,High,Autumn,New Guest
Resort Hotel,1,157,2016,October,41,5,0,3,2,0.0,0,HB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,101.0,0,1,Canceled,2016-09-02,-0.1005272183085303,1,0,0,1,0,0,3,2.0,Long,Weekday,Medium,Autumn,New Guest
Resort Hotel,1,29,2016,October,41,5,0,3,3,1.0,0,BB,CHE,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240.0,0.0,0,Transient,174.0,0,0,Canceled,2016-09-06,1.2293832704888707,1,1,0,0,0,0,3,4.0,Short,Weekday,High,Autumn,New Guest
Resort Hotel,1,180,2016,October,41,5,0,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient,79.0,0,0,Canceled,2016-04-12,-0.501322160137884,1,1,0,0,0,0,4,2.0,Long,Weekday,Low,Autumn,New Guest
Resort Hotel,1,59,2016,October,41,5,0,4,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240.0,0.0,0,Transient,89.0,0,1,Canceled,2016-09-23,-0.3191426411245414,1,1,0,0,0,0,4,2.0,Medium,Weekday,Medium,Autumn,New Guest
Resort Hotel,1,7,2016,October,41,5,1,4,2,0.0,0,BB,PRT,Groups,Corporate,0,0,0,A,A,0,No Deposit,0.0,405.0,0,Transient-Party,50.0,0,0,Canceled,2016-09-28,-1.0296427652765776,1,1,0,0,0,0,5,2.0,Short,Weekday,Low,Autumn,New Guest
Resort Hotel,1,198,2016,October,41,5,2,5,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,171.0,0.0,0,Transient,65.37,0,0,Canceled,2016-09-07,-0.7496328445530699,1,1,0,0,0,0,7,2.0,Long,Weekday,Low,Autumn,New Guest
Resort Hotel,1,198,2016,October,41,5,2,7,2,0.0,0,HB,DEU,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,0.0,0,Transient,107.6,0,0,Canceled,2016-04-11,0.0197112642402757,1,0,0,1,0,0,9,2.0,Long,Weekday,Medium,Autumn,New Guest
Resort Hotel,1,198,2016,October,41,5,2,7,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,62.56,0,0,Canceled,2016-03-26,-0.8008252893958192,1,1,0,0,0,0,9,2.0,Long,Weekday,Low,Autumn,New Guest
Resort Hotel,1,261,2016,October,41,6,0,2,2,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,D,D,0,No Deposit,251.0,0.0,0,Transient-Party,85.0,0,0,Canceled,2016-01-19,-0.3920144487298784,1,0,0,1,0,0,2,2.0,Long,Weekday,Medium,Autumn,New Guest
Resort Hotel,0,383,2016,October,41,6,0,2,1,0.0,0,BB,GBR,Groups,TA/TO,0,0,0,A,D,1,No Deposit,315.0,0.0,0,Transient-Party,48.0,0,0,Check-Out,2016-10-08,-1.066078669079246,1,1,0,0,0,0,2,1.0,Long,Weekday,Low,Autumn,New Guest
Resort Hotel,0,383,2016,October,41,6,0,2,2,0.0,0,BB,GBR,Groups,TA/TO,0,0,0,A,E,0,No Deposit,315.0,0.0,0,Transient-Party,54.0,1,0,Check-Out,2016-10-08,-0.9567709576712404,1,1,0,0,0,0,2,2.0,Long,Weekday,Low,Autumn,New Guest
Resort Hotel,1,59,2016,October,41,6,0,3,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,79.0,0,1,Canceled,2016-08-30,-0.501322160137884,1,1,0,0,0,0,3,2.0,Medium,Weekday,Low,Autumn,New Guest
Resort Hotel,0,383,2016,October,41,6,0,3,1,0.0,0,BB,GBR,Groups,TA/TO,0,0,0,A,E,1,No Deposit,315.0,0.0,0,Transient-Party,50.0,0,0,Check-Out,2016-10-09,-1.0296427652765776,1,1,0,0,0,0,3,1.0,Long,Weekday,Low,Autumn,New Guest
Resort Hotel,0,383,2016,October,41,6,0,3,2,0.0,0,BB,GBR,Groups,TA/TO,0,0,0,A,E,0,No Deposit,315.0,0.0,0,Transient-Party,48.0,0,0,Check-Out,2016-10-09,-1.066078669079246,1,1,0,0,0,0,3,2.0,Long,Weekday,Low,Autumn,New Guest
Resort Hotel,0,383,2016,October,41,6,0,3,1,0.0,0,BB,GBR,Groups,TA/TO,0,0,0,A,A,1,No Deposit,315.0,0.0,0,Transient-Party,48.0,0,0,Check-Out,2016-10-09,-1.066078669079246,1,1,0,0,0,0,3,1.0,Long,Weekday,Low,Autumn,New Guest
Resort Hotel,0,383,2016,October,41,6,0,3,1,0.0,0,BB,IRL,Groups,TA/TO,0,0,0,A,A,1,No Deposit,315.0,0.0,0,Transient-Party,54.0,1,0,Check-Out,2016-10-09,-0.9567709576712404,1,1,0,0,0,0,3,1.0,Long,Weekday,Low,Autumn,New Guest
Resort Hotel,0,383,2016,October,41,6,0,3,1,0.0,0,BB,GBR,Groups,TA/TO,0,0,0,A,E,1,No Deposit,315.0,0.0,0,Transient-Party,48.0,0,0,Check-Out,2016-10-09,-1.066078669079246,1,1,0,0,0,0,3,1.0,Long,Weekday,Low,Autumn,New Guest
Resort Hotel,0,383,2016,October,41,6,0,3,3,0.0,0,BB,GBR,Groups,TA/TO,0,0,0,A,C,1,No Deposit,315.0,0.0,0,Transient-Party,66.0,0,0,Check-Out,2016-10-09,-0.7381555348552294,1,1,0,0,0,0,3,3.0,Long,Weekday,Low,Autumn,New Guest
Resort Hotel,0,383,2016,October,41,6,0,3,1,0.0,0,BB,GBR,Groups,TA/TO,0,0,0,A,A,1,No Deposit,315.0,0.0,0,Transient-Party,42.0,0,0,Check-Out,2016-10-09,-1.1753863804872515,1,1,0,0,0,0,3,1.0,Long,Weekday,Low,Autumn,New Guest
Resort Hotel,0,383,2016,October,41,6,0,3,2,0.0,0,BB,GBR,Groups,TA/TO,0,0,0,A,E,1,No Deposit,315.0,0.0,0,Transient-Party,52.0,1,0,Check-Out,2016-10-09,-0.9932068614739092,1,1,0,0,0,0,3,2.0,Long,Weekday,Low,Autumn,New Guest
Resort Hotel,0,383,2016,October,41,6,0,3,1,0.0,0,BB,GBR,Groups,TA/TO,0,0,0,A,A,1,No Deposit,315.0,0.0,0,Transient-Party,54.0,1,0,Check-Out,2016-10-09,-0.9567709576712404,1,1,0,0,0,0,3,1.0,Long,Weekday,Low,Autumn,New Guest
Resort Hotel,0,383,2016,October,41,6,0,3,1,0.0,0,BB,GBR,Groups,TA/TO,0,0,0,A,A,1,No Deposit,315.0,0.0,0,Transient-Party,42.0,1,0,Check-Out,2016-10-09,-1.1753863804872515,1,1,0,0,0,0,3,1.0,Long,Weekday,Low,Autumn,New Guest
Resort Hotel,0,383,2016,October,41,6,0,3,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,1,No Deposit,315.0,0.0,0,Transient-Party,48.0,0,0,Check-Out,2016-10-09,-1.066078669079246,1,1,0,0,0,0,3,1.0,Long,Weekday,Low,Autumn,New Guest
Resort Hotel,0,383,2016,October,41,6,0,3,1,0.0,0,BB,GBR,Groups,TA/TO,0,0,0,A,A,1,No Deposit,315.0,0.0,0,Transient-Party,50.0,0,0,Check-Out,2016-10-09,-1.0296427652765776,1,1,0,0,0,0,3,1.0,Long,Weekday,Low,Autumn,New Guest
Resort Hotel,0,383,2016,October,41,6,0,3,1,0.0,0,BB,GBR,Groups,TA/TO,0,0,0,A,A,1,No Deposit,315.0,0.0,0,Transient-Party,44.0,0,0,Check-Out,2016-10-09,-1.1389504766845833,1,1,0,0,0,0,3,1.0,Long,Weekday,Low,Autumn,New Guest
Resort Hotel,0,383,2016,October,41,6,0,3,2,0.0,0,BB,GBR,Groups,TA/TO,0,0,0,A,C,0,No Deposit,315.0,0.0,0,Transient-Party,54.0,1,0,Check-Out,2016-10-09,-0.9567709576712404,1,1,0,0,0,0,3,2.0,Long,Weekday,Low,Autumn,New Guest
Resort Hotel,0,383,2016,October,41,6,0,3,2,0.0,0,BB,GBR,Groups,TA/TO,0,0,0,A,D,0,No Deposit,315.0,0.0,0,Transient-Party,48.0,0,0,Check-Out,2016-10-09,-1.066078669079246,1,1,0,0,0,0,3,2.0,Long,Weekday,Low,Autumn,New Guest
Resort Hotel,0,383,2016,October,41,6,0,3,1,0.0,0,BB,IRL,Groups,TA/TO,0,0,0,A,A,1,No Deposit,315.0,0.0,0,Transient-Party,48.0,0,0,Check-Out,2016-10-09,-1.066078669079246,1,1,0,0,0,0,3,1.0,Long,Weekday,Low,Autumn,New Guest
Resort Hotel,0,383,2016,October,41,6,0,3,2,0.0,0,BB,ROU,Groups,TA/TO,0,0,0,A,E,0,No Deposit,315.0,0.0,0,Transient-Party,48.0,0,0,Check-Out,2016-10-09,-1.066078669079246,1,1,0,0,0,0,3,2.0,Long,Weekday,Low,Autumn,New Guest
Resort Hotel,1,383,2016,October,41,6,1,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,315.0,0.0,0,Transient-Party,48.0,0,0,Canceled,2016-03-04,-1.066078669079246,1,1,0,0,0,0,4,2.0,Long,Weekday,Low,Autumn,New Guest
Resort Hotel,0,383,2016,October,41,6,0,3,2,0.0,0,BB,GBR,Groups,TA/TO,0,0,0,A,E,0,No Deposit,315.0,0.0,0,Transient-Party,54.0,1,0,Check-Out,2016-10-09,-0.9567709576712404,1,1,0,0,0,0,3,2.0,Long,Weekday,Low,Autumn,New Guest
Resort Hotel,1,67,2016,October,41,6,1,3,2,2.0,0,BB,GBR,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,0.0,0,Transient,139.0,0,0,Canceled,2016-08-03,0.5917549539421716,1,1,0,0,0,0,4,4.0,Medium,Weekday,High,Autumn,New Guest
Resort Hotel,1,94,2016,October,41,6,2,5,2,2.0,0,BB,IRL,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,0.0,0,Transient,161.86,0,0,Canceled,2016-07-04,1.0082173344066732,1,1,0,0,0,0,7,4.0,Long,Weekday,High,Autumn,New Guest
Resort Hotel,1,239,2016,October,41,6,3,8,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,250.0,0.0,0,Transient,88.61,0,0,Canceled,2016-02-16,-0.3262476423660618,1,1,0,0,0,0,11,2.0,Long,Weekday,Medium,Autumn,New Guest
Resort Hotel,0,384,2016,October,41,7,0,2,2,0.0,0,BB,GBR,Groups,TA/TO,0,0,0,A,C,1,Refundable,315.0,0.0,0,Transient-Party,48.0,0,0,Check-Out,2016-10-09,-1.066078669079246,1,1,0,0,0,0,2,2.0,Long,Weekday,Low,Autumn,New Guest
Resort Hotel,1,144,2016,October,41,7,0,2,2,1.0,0,BB,PRT,Complementary,Direct,0,0,0,A,C,0,No Deposit,0.0,0.0,0,Transient,0.0,0,0,Canceled,2016-09-28,-1.9405403603432907,1,1,0,0,0,0,2,3.0,Long,Weekday,Low,Autumn,New Guest
Resort Hotel,1,14,2016,October,41,7,0,2,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,D,E,0,No Deposit,0.0,0.0,0,Transient,80.4,0,0,No-Show,2016-10-07,-0.4758170274760159,1,1,0,0,0,0,2,2.0,Short,Weekday,Medium,Autumn,New Guest
Resort Hotel,1,60,2016,October,41,7,1,2,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,79.0,0,0,Canceled,2016-08-08,-0.501322160137884,1,1,0,0,0,0,3,2.0,Medium,Weekday,Low,Autumn,New Guest
Resort Hotel,1,40,2016,October,41,7,1,2,2,2.0,0,BB,GBR,Online TA,TA/TO,0,0,0,G,G,1,No Deposit,240.0,0.0,0,Transient,169.0,0,0,Canceled,2016-09-22,1.1382935109821994,1,1,0,0,0,0,3,4.0,Medium,Weekday,High,Autumn,New Guest
Resort Hotel,1,183,2016,October,41,7,1,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,5.0,0.0,0,Transient,52.27,0,0,Canceled,2016-04-09,-0.9882880144605488,1,1,0,0,0,0,3,2.0,Long,Weekday,Low,Autumn,New Guest
Resort Hotel,1,94,2016,October,41,7,2,3,2,0.0,0,BB,PRT,Groups,Corporate,0,0,0,A,A,0,No Deposit,0.0,0.0,0,Transient-Party,55.0,0,0,Canceled,2016-09-23,-0.9385530057699064,1,1,0,0,0,0,5,2.0,Long,Weekday,Low,Autumn,New Guest
Resort Hotel,1,181,2016,October,41,7,2,5,2,2.0,0,BB,IRL,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240.0,0.0,0,Transient,127.14,0,0,Canceled,2016-05-17,0.3756900443923473,1,1,0,0,0,0,7,4.0,Long,Weekday,High,Autumn,New Guest
Resort Hotel,0,359,2016,October,41,7,2,7,2,0.0,0,BB,GBR,Groups,Corporate,0,0,0,A,D,1,No Deposit,0.0,223.0,0,Transient-Party,67.78,0,1,Check-Out,2016-10-16,-0.7057275804708544,1,1,0,0,0,0,9,2.0,Long,Weekday,Low,Autumn,New Guest
Resort Hotel,1,40,2016,October,41,7,2,2,2,1.0,0,BB,GBR,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240.0,0.0,0,Transient,163.75,0,0,Canceled,2016-08-28,1.0426492635001945,1,1,0,0,0,0,4,3.0,Medium,Weekday,High,Autumn,New Guest
Resort Hotel,1,385,2016,October,41,8,0,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,2,Refundable,315.0,0.0,0,Transient-Party,48.0,0,0,No-Show,2016-10-08,-1.066078669079246,1,1,0,0,0,0,1,2.0,Long,Weekday,Low,Autumn,New Guest
Resort Hotel,1,151,2016,October,41,8,1,1,2,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,4,No Deposit,240.0,0.0,0,Transient,54.5,0,0,Canceled,2016-05-27,-0.9476619817205736,1,1,0,0,0,0,2,2.0,Long,Weekday,Low,Autumn,New Guest
Resort Hotel,1,151,2016,October,41,8,1,1,1,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,4,No Deposit,240.0,0.0,0,Transient,63.5,0,0,Canceled,2016-05-27,-0.7837004146085651,1,1,0,0,0,0,2,1.0,Long,Weekday,Low,Autumn,New Guest
Resort Hotel,1,151,2016,October,41,8,1,1,2,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,63.5,0,0,Canceled,2016-05-27,-0.7837004146085651,1,1,0,0,0,0,2,2.0,Long,Weekday,Low,Autumn,New Guest
Resort Hotel,1,393,2016,October,41,8,2,2,2,0.0,0,HB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,68.0,0.0,0,Transient,72.0,0,0,Canceled,2015-12-17,-0.6288478234472239,1,0,0,1,0,0,4,2.0,Long,Weekday,Low,Autumn,New Guest
Resort Hotel,1,19,2016,October,41,8,2,2,2,0.0,0,BB,PRT,Groups,Corporate,0,0,0,A,A,1,No Deposit,0.0,0.0,0,Transient-Party,55.0,0,0,Canceled,2016-09-23,-0.9385530057699064,1,1,0,0,0,0,4,2.0,Short,Weekday,Low,Autumn,New Guest
Resort Hotel,1,56,2016,October,41,8,2,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient,79.0,0,0,Canceled,2016-08-13,-0.501322160137884,1,1,0,0,0,0,4,2.0,Medium,Weekday,Low,Autumn,New Guest
Resort Hotel,1,151,2016,October,41,8,1,1,1,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient-Party,63.5,0,0,Canceled,2016-05-11,-0.7837004146085651,1,1,0,0,0,0,2,1.0,Long,Weekday,Low,Autumn,New Guest
Resort Hotel,1,134,2016,October,41,8,1,1,1,0.0,0,BB,BRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240.0,0.0,0,Transient-Party,63.5,0,0,Canceled,2016-05-27,-0.7837004146085651,1,1,0,0,0,0,2,1.0,Long,Weekday,Low,Autumn,New Guest
Resort Hotel,1,48,2016,October,41,8,2,1,2,0.0,0,HB,POL,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240.0,0.0,0,Transient,139.0,0,2,Canceled,2016-08-23,0.5917549539421716,1,0,0,1,0,0,3,2.0,Medium,Weekend,High,Autumn,New Guest
Resort Hotel,1,315,2016,October,41,8,3,6,2,0.0,0,BB,PRT,Groups,Direct,0,0,0,E,E,0,No Deposit,273.0,0.0,0,Transient-Party,64.8,0,0,Canceled,2016-01-14,-0.7600170771368306,1,1,0,0,0,0,9,2.0,Long,Weekday,Low,Autumn,New Guest
Resort Hotel,0,360,2016,October,41,8,3,6,2,0.0,0,BB,GBR,Groups,Corporate,0,0,0,A,D,4,No Deposit,0.0,223.0,0,Transient-Party,72.0,1,1,Check-Out,2016-10-17,-0.6288478234472239,1,1,0,0,0,0,9,2.0,Long,Weekday,Low,Autumn,New Guest
